Ride_ID,Booking_DateTime,Date,Time,Hour,Day_of_Week,Month,Time_Period,Is_Weekend,City,Distance_KM,Duration_Min,Ride_Type,Base_Fare,Surge_Multiplier,Total_Fare,Fare_Per_KM,Speed_KMH,Distance_Category,Fare_Category,Status,Payment_Method,Rating,Driver_ID,Customer_ID
RIDE107950,2024-04-01 12:38:00,2024-04-01,12:38:00,12,Monday,April,Afternoon,Weekday,Hyderabad,14.92,31.8,Mini,40,1.0,176.24,11.81,28.15,Medium (5-15 km),High (₹150-300),Completed,UPI,4.0,DR3655,CUST39204
RIDE107951,2024-06-12 03:17:00,2024-06-12,03:17:00,3,Wednesday,June,Late Night,Weekday,Hyderabad,1.67,5.0,Auto,25,1.1,40.81,24.44,20.04,Short (0-5 km),Low (≤₹50),Completed,Cash,5.0,DR1114,CUST55950
RIDE107952,2024-02-28 11:39:00,2024-02-28,11:39:00,11,Wednesday,February,Morning Peak,Weekday,Kolkata,12.54,23.7,Sedan,60,1.0,0.0,0.0,31.75,Medium (5-15 km),Low (≤₹50),No Driver Available,,,DR7777,CUST40964
RIDE107953,2024-01-04 01:47:00,2024-01-04,01:47:00,1,Thursday,January,Late Night,Weekday,Ahmedabad,3.92,19.3,Premium,150,1.0,0.0,0.0,12.19,Short (0-5 km),Low (≤₹50),No Driver Available,,,DR4055,CUST52638
RIDE107954,2024-02-05 14:42:00,2024-02-05,14:42:00,14,Monday,February,Afternoon,Weekday,Hyderabad,18.54,45.0,Auto,25,1.0,151.45,8.17,24.72,Long (15-30 km),High (₹150-300),Completed,UPI,5.0,DR5239,CUST82003
RIDE107955,2024-05-20 02:14:00,2024-05-20,02:14:00,2,Monday,May,Late Night,Weekday,Delhi,5.83,18.0,SUV,100,1.0,0.0,0.0,19.43,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR9174,CUST57504
RIDE107956,2024-04-10 19:19:00,2024-04-10,19:19:00,19,Wednesday,April,Evening Peak,Weekday,Delhi,9.11,30.4,SUV,100,1.2,356.94,39.18,17.98,Medium (5-15 km),Premium (₹300+),Completed,UPI,3.0,DR9652,CUST83520
RIDE107957,2024-04-30 22:35:00,2024-04-30,22:35:00,22,Tuesday,April,Night,Weekday,Chennai,6.51,20.5,Sedan,60,1.2,187.02,28.73,19.05,Medium (5-15 km),High (₹150-300),Completed,Card,4.0,DR8568,CUST23540
RIDE107958,2024-05-11 18:16:00,2024-05-11,18:16:00,18,Saturday,May,Evening Peak,Weekend,Bangalore,16.2,39.9,Auto,25,1.3,50.0,3.09,24.36,Long (15-30 km),Low (≤₹50),Cancelled,,,DR9733,CUST76381
RIDE107959,2024-04-03 13:43:00,2024-04-03,13:43:00,13,Wednesday,April,Afternoon,Weekday,Hyderabad,12.76,28.6,Auto,25,1.0,110.25,8.64,26.77,Medium (5-15 km),Medium (₹50-150),Completed,UPI,5.0,DR3434,CUST19045
RIDE107960,2024-02-08 01:03:00,2024-02-08,01:03:00,1,Thursday,February,Late Night,Weekday,Chennai,12.95,33.8,Bike,15,1.0,70.75,5.46,22.99,Medium (5-15 km),Medium (₹50-150),Completed,Wallet,5.0,DR6892,CUST22183
RIDE107961,2024-04-04 11:36:00,2024-04-04,11:36:00,11,Thursday,April,Morning Peak,Weekday,Kolkata,10.14,20.6,SUV,100,1.0,293.3,28.93,29.53,Medium (5-15 km),High (₹150-300),Completed,UPI,2.0,DR3218,CUST25868
RIDE107962,2024-05-12 14:00:00,2024-05-12,14:00:00,14,Sunday,May,Afternoon,Weekend,Hyderabad,4.83,14.3,Auto,25,1.1,65.86,13.64,20.27,Short (0-5 km),Medium (₹50-150),Completed,Card,4.0,DR9970,CUST77733
RIDE107963,2024-03-12 05:50:00,2024-03-12,05:50:00,5,Tuesday,March,Early Morning,Weekday,Hyderabad,13.61,39.5,Bike,15,1.1,83.14,6.11,20.67,Medium (5-15 km),Medium (₹50-150),Completed,Cash,5.0,DR2132,CUST63978
RIDE107964,2024-05-27 17:44:00,2024-05-27,17:44:00,17,Monday,May,Evening Peak,Weekday,Mumbai,16.57,30.0,Premium,150,1.8,1001.52,60.44,33.14,Long (15-30 km),Premium (₹300+),Completed,UPI,4.0,DR7292,CUST29178
RIDE107965,2024-02-06 08:43:00,2024-02-06,08:43:00,8,Tuesday,February,Morning Peak,Weekday,Chennai,16.75,28.9,Premium,150,1.2,0.0,0.0,34.78,Long (15-30 km),Low (≤₹50),No Driver Available,,,DR6465,CUST57683
RIDE107966,2024-04-15 03:23:00,2024-04-15,03:23:00,3,Monday,April,Late Night,Weekday,Ahmedabad,25.03,51.3,Bike,15,1.1,127.31,5.09,29.27,Long (15-30 km),Medium (₹50-150),Completed,Card,4.0,DR6641,CUST21011
RIDE107967,2024-05-02 04:29:00,2024-05-02,04:29:00,4,Thursday,May,Late Night,Weekday,Chennai,6.69,18.4,Bike,15,1.2,53.12,7.94,21.82,Medium (5-15 km),Medium (₹50-150),Completed,Wallet,5.0,DR8654,CUST15621
RIDE107968,2024-03-31 18:38:00,2024-03-31,18:38:00,18,Sunday,March,Evening Peak,Weekend,Chennai,15.64,44.1,SUV,100,1.5,634.2,40.55,21.28,Long (15-30 km),Premium (₹300+),Completed,UPI,4.0,DR7864,CUST75584
RIDE107969,2024-03-14 09:31:00,2024-03-14,09:31:00,9,Thursday,March,Morning Peak,Weekday,Mumbai,12.35,20.1,Premium,150,2.0,894.5,72.43,36.87,Medium (5-15 km),Premium (₹300+),Completed,UPI,5.0,DR2039,CUST99602
RIDE107970,2024-02-10 12:01:00,2024-02-10,12:01:00,12,Saturday,February,Afternoon,Weekend,Bangalore,15.37,30.5,Bike,15,1.2,91.63,5.96,30.24,Long (15-30 km),Medium (₹50-150),Completed,UPI,2.0,DR8331,CUST18512
RIDE107971,2024-01-28 00:27:00,2024-01-28,00:27:00,0,Sunday,January,Late Night,Weekend,Chennai,4.84,8.8,Auto,25,1.0,55.8,11.53,33.0,Short (0-5 km),Medium (₹50-150),Completed,Cash,4.0,DR9328,CUST62023
RIDE107972,2024-05-24 19:51:00,2024-05-24,19:51:00,19,Friday,May,Evening Peak,Weekday,Mumbai,13.95,35.6,Mini,40,1.8,311.85,22.35,23.51,Medium (5-15 km),Premium (₹300+),Completed,Card,3.0,DR9603,CUST49417
RIDE107973,2024-05-18 20:38:00,2024-05-18,20:38:00,20,Saturday,May,Night,Weekend,Chennai,7.32,28.2,Premium,150,2.2,807.18,110.27,15.57,Medium (5-15 km),Premium (₹300+),Completed,UPI,3.0,DR3859,CUST28934
RIDE107974,2024-06-02 13:03:00,2024-06-02,13:03:00,13,Sunday,June,Afternoon,Weekend,Kolkata,15.03,33.1,Auto,25,1.0,124.98,8.32,27.24,Long (15-30 km),Medium (₹50-150),Completed,UPI,5.0,DR2963,CUST72128
RIDE107975,2024-02-10 23:49:00,2024-02-10,23:49:00,23,Saturday,February,Late Night,Weekend,Pune,16.24,29.6,Sedan,60,1.2,320.16,19.71,32.92,Long (15-30 km),Premium (₹300+),Completed,UPI,4.0,DR3351,CUST37772
RIDE107976,2024-06-17 18:26:00,2024-06-17,18:26:00,18,Monday,June,Evening Peak,Weekday,Ahmedabad,20.15,54.0,SUV,100,1.5,765.38,37.98,22.39,Long (15-30 km),Premium (₹300+),Completed,UPI,4.0,DR5763,CUST99766
RIDE107977,2024-05-22 12:14:00,2024-05-22,12:14:00,12,Wednesday,May,Afternoon,Weekday,Ahmedabad,7.72,25.1,Auto,25,1.0,82.43,10.68,18.45,Medium (5-15 km),Medium (₹50-150),Completed,UPI,4.0,DR6473,CUST87299
RIDE107978,2024-04-23 03:57:00,2024-04-23,03:57:00,3,Tuesday,April,Late Night,Weekday,Delhi,7.49,12.3,Auto,25,1.2,0.0,0.0,36.54,Medium (5-15 km),Low (≤₹50),No Driver Available,,,DR3145,CUST46993
RIDE107979,2024-05-12 03:33:00,2024-05-12,03:33:00,3,Sunday,May,Late Night,Weekend,Ahmedabad,17.3,41.0,Mini,40,1.1,222.31,12.85,25.32,Long (15-30 km),High (₹150-300),Completed,UPI,5.0,DR5287,CUST68301
RIDE107980,2024-02-09 22:26:00,2024-02-09,22:26:00,22,Friday,February,Night,Weekday,Ahmedabad,8.55,30.9,Bike,15,1.0,56.1,6.56,16.6,Medium (5-15 km),Medium (₹50-150),Completed,UPI,4.0,DR4839,CUST64647
RIDE107981,2024-01-17 10:42:00,2024-01-17,10:42:00,10,Wednesday,January,Morning Peak,Weekday,Hyderabad,17.78,40.5,Premium,150,1.3,788.91,44.37,26.34,Long (15-30 km),Premium (₹300+),Completed,UPI,3.0,DR3885,CUST98129
RIDE107982,2024-05-17 04:52:00,2024-05-17,04:52:00,4,Friday,May,Late Night,Weekday,Mumbai,5.41,6.3,Premium,150,1.1,301.35,55.7,51.52,Medium (5-15 km),Premium (₹300+),Completed,UPI,5.0,DR7695,CUST33804
RIDE107983,2024-03-12 02:41:00,2024-03-12,02:41:00,2,Tuesday,March,Late Night,Weekday,Hyderabad,3.44,5.0,Sedan,60,1.1,112.09,32.58,41.28,Short (0-5 km),Medium (₹50-150),Completed,Wallet,3.0,DR3113,CUST41475
RIDE107984,2024-06-22 02:18:00,2024-06-22,02:18:00,2,Saturday,June,Late Night,Weekend,Delhi,17.54,45.8,SUV,100,1.0,50.0,2.85,22.98,Long (15-30 km),Low (≤₹50),Cancelled,,,DR3427,CUST54912
RIDE107985,2024-03-06 10:47:00,2024-03-06,10:47:00,10,Wednesday,March,Morning Peak,Weekday,Delhi,13.94,28.0,SUV,100,1.2,438.12,31.43,29.87,Medium (5-15 km),Premium (₹300+),Completed,UPI,3.0,DR1998,CUST17419
RIDE107986,2024-05-14 23:24:00,2024-05-14,23:24:00,23,Tuesday,May,Late Night,Weekday,Bangalore,5.64,13.3,Mini,40,1.1,102.06,18.1,25.44,Medium (5-15 km),Medium (₹50-150),Completed,Cash,5.0,DR2226,CUST57162
RIDE107987,2024-05-31 09:48:00,2024-05-31,09:48:00,9,Friday,May,Morning Peak,Weekday,Bangalore,26.15,63.8,Bike,15,1.8,225.63,8.63,24.59,Long (15-30 km),High (₹150-300),Completed,UPI,3.0,DR5045,CUST56211
RIDE107988,2024-02-04 14:03:00,2024-02-04,14:03:00,14,Sunday,February,Afternoon,Weekend,Kolkata,16.09,45.0,Mini,40,1.1,217.39,13.51,21.45,Long (15-30 km),High (₹150-300),Completed,Card,3.0,DR8841,CUST61915
RIDE107989,2024-03-15 04:14:00,2024-03-15,04:14:00,4,Friday,March,Late Night,Weekday,Kolkata,4.52,7.7,Auto,25,1.0,53.37,11.81,35.22,Short (0-5 km),Medium (₹50-150),Completed,Card,2.0,DR3157,CUST50957
RIDE107990,2024-02-14 05:14:00,2024-02-14,05:14:00,5,Wednesday,February,Early Morning,Weekday,Chennai,21.28,48.5,Mini,40,1.1,0.0,0.0,26.33,Long (15-30 km),Low (≤₹50),No Driver Available,,,DR8488,CUST86970
RIDE107991,2024-02-08 22:47:00,2024-02-08,22:47:00,22,Thursday,February,Night,Weekday,Delhi,13.22,29.7,Bike,15,1.0,69.51,5.26,26.71,Medium (5-15 km),Medium (₹50-150),Completed,Cash,3.0,DR6148,CUST91482
RIDE107992,2024-04-10 00:39:00,2024-04-10,00:39:00,0,Wednesday,April,Late Night,Weekday,Mumbai,11.32,32.7,Mini,40,1.0,151.94,13.42,20.77,Medium (5-15 km),High (₹150-300),Completed,Wallet,4.0,DR1622,CUST83797
RIDE107993,2024-06-21 17:18:00,2024-06-21,17:18:00,17,Friday,June,Evening Peak,Weekday,Mumbai,1.39,13.1,Sedan,60,1.5,140.33,100.96,6.37,Short (0-5 km),Medium (₹50-150),Completed,UPI,5.0,DR4216,CUST21914
RIDE107994,2024-03-30 05:07:00,2024-03-30,05:07:00,5,Saturday,March,Early Morning,Weekend,Delhi,14.78,33.9,Auto,25,1.32,164.11,11.1,26.16,Medium (5-15 km),High (₹150-300),Completed,Wallet,5.0,DR3999,CUST55222
RIDE107995,2024-06-16 12:44:00,2024-06-16,12:44:00,12,Sunday,June,Afternoon,Weekend,Delhi,17.79,37.7,SUV,100,1.1,486.48,27.35,28.31,Long (15-30 km),Premium (₹300+),Completed,UPI,5.0,DR5467,CUST97703
RIDE107996,2024-04-08 20:42:00,2024-04-08,20:42:00,20,Monday,April,Night,Weekday,Pune,21.83,39.5,Bike,15,1.0,100.24,4.59,33.16,Long (15-30 km),Medium (₹50-150),Completed,UPI,5.0,DR1086,CUST64351
RIDE107997,2024-02-10 16:22:00,2024-02-10,16:22:00,16,Saturday,February,Afternoon,Weekend,Hyderabad,3.28,5.0,Premium,150,1.2,273.72,83.45,39.36,Short (0-5 km),High (₹150-300),Completed,UPI,4.0,DR3788,CUST83228
RIDE107998,2024-06-10 02:33:00,2024-06-10,02:33:00,2,Monday,June,Late Night,Weekday,Ahmedabad,22.24,59.2,Mini,40,1.0,0.0,0.0,22.54,Long (15-30 km),Low (≤₹50),Cancelled,,,DR7731,CUST40593
RIDE107999,2024-03-30 09:12:00,2024-03-30,09:12:00,9,Saturday,March,Morning Peak,Weekend,Delhi,9.15,31.8,Sedan,60,1.2,239.04,26.12,17.26,Medium (5-15 km),High (₹150-300),Completed,Cash,5.0,DR1852,CUST67251
RIDE108000,2024-03-14 10:19:00,2024-03-14,10:19:00,10,Thursday,March,Morning Peak,Weekday,Ahmedabad,13.02,30.8,Auto,25,1.2,50.0,3.84,25.36,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR1320,CUST46583
RIDE108001,2024-05-28 15:38:00,2024-05-28,15:38:00,15,Tuesday,May,Afternoon,Weekday,Delhi,4.28,7.6,Mini,40,1.0,77.56,18.12,33.79,Short (0-5 km),Medium (₹50-150),Completed,Card,4.0,DR8777,CUST87054
RIDE108002,2024-06-04 03:25:00,2024-06-04,03:25:00,3,Tuesday,June,Late Night,Weekday,Delhi,7.37,15.9,Auto,25,1.1,81.15,11.01,27.81,Medium (5-15 km),Medium (₹50-150),Completed,Cash,4.0,DR8193,CUST16861
RIDE108003,2024-04-19 08:18:00,2024-04-19,08:18:00,8,Friday,April,Morning Peak,Weekday,Mumbai,8.66,15.6,Auto,25,1.2,96.0,11.09,33.31,Medium (5-15 km),Medium (₹50-150),Completed,Card,4.0,DR8210,CUST65794
RIDE108004,2024-06-15 02:18:00,2024-06-15,02:18:00,2,Saturday,June,Late Night,Weekend,Mumbai,9.56,30.4,Premium,150,1.44,600.77,62.84,18.87,Medium (5-15 km),Premium (₹300+),Completed,Cash,4.0,DR3533,CUST83131
RIDE108005,2024-04-16 06:22:00,2024-04-16,06:22:00,6,Tuesday,April,Early Morning,Weekday,Ahmedabad,17.34,32.8,SUV,100,1.0,425.7,24.55,31.72,Long (15-30 km),Premium (₹300+),Completed,UPI,5.0,DR6526,CUST24008
RIDE108006,2024-04-23 09:16:00,2024-04-23,09:16:00,9,Tuesday,April,Morning Peak,Weekday,Chennai,13.9,30.4,SUV,100,1.0,369.3,26.57,27.43,Medium (5-15 km),Premium (₹300+),Completed,Card,5.0,DR3126,CUST51417
RIDE108007,2024-05-18 20:11:00,2024-05-18,20:11:00,20,Saturday,May,Night,Weekend,Hyderabad,9.76,26.1,Bike,15,1.4300000000000002,81.98,8.4,22.44,Medium (5-15 km),Medium (₹50-150),Completed,Cash,4.0,DR9771,CUST17740
RIDE108008,2024-04-08 03:31:00,2024-04-08,03:31:00,3,Monday,April,Late Night,Weekday,Ahmedabad,14.05,32.2,Auto,25,1.2,143.28,10.2,26.18,Medium (5-15 km),Medium (₹50-150),Completed,Cash,5.0,DR4421,CUST80031
RIDE108009,2024-06-26 02:58:00,2024-06-26,02:58:00,2,Wednesday,June,Late Night,Weekday,Mumbai,11.7,19.7,Mini,40,1.1,155.76,13.31,35.63,Medium (5-15 km),High (₹150-300),Completed,Cash,5.0,DR6765,CUST13662
RIDE108010,2024-04-28 12:07:00,2024-04-28,12:07:00,12,Sunday,April,Afternoon,Weekend,Chennai,14.36,29.7,Mini,40,1.2,204.26,14.22,29.01,Medium (5-15 km),High (₹150-300),Completed,UPI,4.0,DR8105,CUST88136
RIDE108011,2024-01-16 15:50:00,2024-01-16,15:50:00,15,Tuesday,January,Afternoon,Weekday,Hyderabad,7.51,18.8,Sedan,60,1.0,163.3,21.74,23.97,Medium (5-15 km),High (₹150-300),Completed,Card,2.0,DR3977,CUST16991
RIDE108012,2024-01-12 19:06:00,2024-01-12,19:06:00,19,Friday,January,Evening Peak,Weekday,Delhi,12.06,25.1,SUV,100,1.8,595.98,49.42,28.83,Medium (5-15 km),Premium (₹300+),Completed,UPI,3.0,DR7256,CUST82715
RIDE108013,2024-03-30 00:36:00,2024-03-30,00:36:00,0,Saturday,March,Late Night,Weekend,Chennai,6.84,24.9,Premium,150,1.2,418.86,61.24,16.48,Medium (5-15 km),Premium (₹300+),Completed,Card,4.0,DR7307,CUST43694
RIDE108014,2024-04-10 19:00:00,2024-04-10,19:00:00,19,Wednesday,April,Evening Peak,Weekday,Kolkata,13.36,41.1,Bike,15,1.0,75.63,5.66,19.5,Medium (5-15 km),Medium (₹50-150),Completed,UPI,4.0,DR4833,CUST78134
RIDE108015,2024-02-09 04:43:00,2024-02-09,04:43:00,4,Friday,February,Late Night,Weekday,Hyderabad,8.1,29.2,Auto,25,1.2,104.88,12.95,16.64,Medium (5-15 km),Medium (₹50-150),Completed,Cash,4.0,DR8509,CUST51525
RIDE108016,2024-03-24 21:31:00,2024-03-24,21:31:00,21,Sunday,March,Night,Weekend,Bangalore,17.62,49.5,Premium,150,1.2,751.38,42.64,21.36,Long (15-30 km),Premium (₹300+),Completed,UPI,5.0,DR6193,CUST13687
RIDE108017,2024-06-15 02:34:00,2024-06-15,02:34:00,2,Saturday,June,Late Night,Weekend,Ahmedabad,11.33,35.5,Sedan,60,1.1,249.21,22.0,19.15,Medium (5-15 km),High (₹150-300),Completed,UPI,5.0,DR8230,CUST75051
RIDE108018,2024-04-13 15:46:00,2024-04-13,15:46:00,15,Saturday,April,Afternoon,Weekend,Ahmedabad,8.43,26.3,Auto,25,1.2,104.25,12.37,19.23,Medium (5-15 km),Medium (₹50-150),Completed,Cash,1.0,DR5164,CUST75882
RIDE108019,2024-02-23 19:31:00,2024-02-23,19:31:00,19,Friday,February,Evening Peak,Weekday,Bangalore,7.12,10.5,Mini,40,1.0,100.34,14.09,40.69,Medium (5-15 km),Medium (₹50-150),Completed,UPI,3.0,DR6482,CUST66012
RIDE108020,2024-05-10 18:34:00,2024-05-10,18:34:00,18,Friday,May,Evening Peak,Weekday,Kolkata,18.11,41.0,SUV,100,1.5,680.47,37.57,26.5,Long (15-30 km),Premium (₹300+),Completed,Wallet,5.0,DR4971,CUST62521
RIDE108021,2024-04-29 20:01:00,2024-04-29,20:01:00,20,Monday,April,Night,Weekday,Kolkata,1.24,12.7,Bike,15,1.0,25.07,20.22,5.86,Short (0-5 km),Low (≤₹50),Completed,Card,4.0,DR6865,CUST11077
RIDE108022,2024-01-01 06:33:00,2024-01-01,06:33:00,6,Monday,January,Early Morning,Weekday,Delhi,14.19,42.8,Bike,15,1.0,50.0,3.52,19.89,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR1917,CUST43735
RIDE108023,2024-02-22 17:34:00,2024-02-22,17:34:00,17,Thursday,February,Evening Peak,Weekday,Mumbai,12.75,24.0,Mini,40,1.3,0.0,0.0,31.88,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR6786,CUST10829
RIDE108024,2024-01-03 11:44:00,2024-01-03,11:44:00,11,Wednesday,January,Morning Peak,Weekday,Hyderabad,20.69,55.5,SUV,100,1.0,521.35,25.2,22.37,Long (15-30 km),Premium (₹300+),Completed,UPI,4.0,DR5805,CUST34110
RIDE108025,2024-03-25 10:25:00,2024-03-25,10:25:00,10,Monday,March,Morning Peak,Weekday,Delhi,15.46,45.1,SUV,100,1.0,0.0,0.0,20.57,Long (15-30 km),Low (≤₹50),No Driver Available,,,DR8233,CUST78244
RIDE108026,2024-03-18 06:56:00,2024-03-18,06:56:00,6,Monday,March,Early Morning,Weekday,Ahmedabad,19.87,54.2,Premium,150,1.0,682.9,34.37,22.0,Long (15-30 km),Premium (₹300+),Completed,Card,5.0,DR4247,CUST34499
RIDE108027,2024-04-01 15:43:00,2024-04-01,15:43:00,15,Monday,April,Afternoon,Weekday,Delhi,17.69,49.8,Bike,15,1.0,92.97,5.26,21.31,Long (15-30 km),Medium (₹50-150),Completed,UPI,5.0,DR4789,CUST94501
RIDE108028,2024-04-03 04:16:00,2024-04-03,04:16:00,4,Wednesday,April,Late Night,Weekday,Kolkata,4.74,20.8,Auto,25,1.0,64.3,13.57,13.67,Short (0-5 km),Medium (₹50-150),Completed,UPI,4.0,DR4010,CUST52999
RIDE108029,2024-05-26 18:01:00,2024-05-26,18:01:00,18,Sunday,May,Evening Peak,Weekend,Chennai,21.62,41.5,Bike,15,2.4,241.46,11.17,31.26,Long (15-30 km),High (₹150-300),Completed,Cash,5.0,DR6124,CUST83410
RIDE108030,2024-05-27 16:05:00,2024-05-27,16:05:00,16,Monday,May,Afternoon,Weekday,Chennai,7.57,22.5,Sedan,60,1.0,169.45,22.38,20.19,Medium (5-15 km),High (₹150-300),Completed,UPI,5.0,DR6931,CUST75052
RIDE108031,2024-03-20 07:19:00,2024-03-20,07:19:00,7,Wednesday,March,Early Morning,Weekday,Bangalore,14.45,42.4,SUV,100,1.0,401.55,27.79,20.45,Medium (5-15 km),Premium (₹300+),Completed,UPI,3.0,DR3555,CUST83000
RIDE108032,2024-04-13 18:21:00,2024-04-13,18:21:00,18,Saturday,April,Evening Peak,Weekend,Bangalore,12.7,30.6,Auto,25,2.0,50.0,3.94,24.9,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR9212,CUST31031
RIDE108033,2024-01-27 01:27:00,2024-01-27,01:27:00,1,Saturday,January,Late Night,Weekend,Bangalore,14.14,40.1,Auto,25,1.32,0.0,0.0,21.16,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR2615,CUST99573
RIDE108034,2024-01-11 01:45:00,2024-01-11,01:45:00,1,Thursday,January,Late Night,Weekday,Ahmedabad,18.94,34.0,Sedan,60,1.1,330.44,17.45,33.42,Long (15-30 km),Premium (₹300+),Completed,Cash,3.0,DR6770,CUST70494
RIDE108035,2024-01-06 20:48:00,2024-01-06,20:48:00,20,Saturday,January,Night,Weekend,Chennai,9.57,28.1,SUV,100,1.1,329.72,34.45,20.43,Medium (5-15 km),Premium (₹300+),Completed,Cash,5.0,DR1299,CUST34020
RIDE108036,2024-03-27 19:20:00,2024-03-27,19:20:00,19,Wednesday,March,Evening Peak,Weekday,Pune,9.33,18.8,SUV,100,1.5,416.33,44.62,29.78,Medium (5-15 km),Premium (₹300+),Completed,Card,5.0,DR5383,CUST32053
RIDE108037,2024-06-12 12:00:00,2024-06-12,12:00:00,12,Wednesday,June,Afternoon,Weekday,Pune,7.51,13.8,SUV,100,1.0,240.25,31.99,32.65,Medium (5-15 km),High (₹150-300),Completed,Wallet,4.0,DR7139,CUST86926
RIDE108038,2024-06-05 03:17:00,2024-06-05,03:17:00,3,Wednesday,June,Late Night,Weekday,Hyderabad,8.87,28.9,SUV,100,1.0,25.0,2.82,18.42,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR6219,CUST63378
RIDE108039,2024-06-03 03:29:00,2024-06-03,03:29:00,3,Monday,June,Late Night,Weekday,Bangalore,15.08,45.1,Mini,40,1.1,209.73,13.91,20.06,Long (15-30 km),High (₹150-300),Completed,UPI,4.0,DR9251,CUST88636
RIDE108040,2024-02-22 15:12:00,2024-02-22,15:12:00,15,Thursday,February,Afternoon,Weekday,Kolkata,12.24,22.0,Sedan,60,1.0,0.0,0.0,33.38,Medium (5-15 km),Low (≤₹50),Cancelled,,,DR2576,CUST55231
RIDE108041,2024-06-15 05:30:00,2024-06-15,05:30:00,5,Saturday,June,Early Morning,Weekend,Ahmedabad,3.74,12.9,Sedan,60,1.2100000000000002,141.27,37.77,17.4,Short (0-5 km),Medium (₹50-150),Completed,Card,3.0,DR9708,CUST49431
RIDE108042,2024-03-11 17:31:00,2024-03-11,17:31:00,17,Monday,March,Evening Peak,Weekday,Mumbai,25.44,54.2,SUV,100,1.2,708.0,27.83,28.16,Long (15-30 km),Premium (₹300+),Completed,UPI,4.0,DR1822,CUST84607
RIDE108043,2024-01-06 01:54:00,2024-01-06,01:54:00,1,Saturday,January,Late Night,Weekend,Bangalore,9.26,24.4,SUV,100,1.32,379.76,41.01,22.77,Medium (5-15 km),Premium (₹300+),Completed,Cash,5.0,DR4261,CUST24337
RIDE108044,2024-02-24 00:11:00,2024-02-24,00:11:00,0,Saturday,February,Late Night,Weekend,Bangalore,3.26,14.0,Mini,40,1.1,84.5,25.92,13.97,Short (0-5 km),Medium (₹50-150),Completed,Cash,5.0,DR5939,CUST15525
RIDE108045,2024-04-03 20:14:00,2024-04-03,20:14:00,20,Wednesday,April,Night,Weekday,Hyderabad,14.21,31.9,Bike,15,2.0,147.16,10.36,26.73,Medium (5-15 km),Medium (₹50-150),Completed,Card,5.0,DR2571,CUST64727
RIDE108046,2024-03-12 21:29:00,2024-03-12,21:29:00,21,Tuesday,March,Night,Weekday,Pune,4.46,5.0,Bike,15,1.0,30.88,6.92,53.52,Short (0-5 km),Low (≤₹50),Completed,Card,5.0,DR4748,CUST35950
RIDE108047,2024-05-07 02:39:00,2024-05-07,02:39:00,2,Tuesday,May,Late Night,Weekday,Kolkata,21.15,57.2,SUV,100,1.2,0.0,0.0,22.19,Long (15-30 km),Low (≤₹50),No Driver Available,,,DR2162,CUST12770
RIDE108048,2024-02-03 22:56:00,2024-02-03,22:56:00,22,Saturday,February,Night,Weekend,Delhi,17.12,46.3,Bike,15,1.2100000000000002,108.31,6.33,22.19,Long (15-30 km),Medium (₹50-150),Completed,UPI,3.0,DR4368,CUST32728
RIDE108049,2024-02-12 00:50:00,2024-02-12,00:50:00,0,Monday,February,Late Night,Weekday,Kolkata,20.87,54.3,Mini,40,1.1,264.43,12.67,23.06,Long (15-30 km),High (₹150-300),Completed,UPI,2.0,DR2294,CUST67364
RIDE108050,2024-05-03 19:59:00,2024-05-03,19:59:00,19,Friday,May,Evening Peak,Weekday,Ahmedabad,11.61,32.9,Auto,25,1.3,140.04,12.06,21.17,Medium (5-15 km),Medium (₹50-150),Completed,Wallet,4.0,DR1519,CUST11499
RIDE108051,2024-04-12 05:08:00,2024-04-12,05:08:00,5,Friday,April,Early Morning,Weekday,Pune,13.45,38.0,Mini,40,1.0,0.0,0.0,21.24,Medium (5-15 km),Low (≤₹50),No Driver Available,,,DR9084,CUST53653
RIDE108052,2024-06-05 02:29:00,2024-06-05,02:29:00,2,Wednesday,June,Late Night,Weekday,Chennai,13.3,32.9,Auto,25,1.2,139.41,10.48,24.26,Medium (5-15 km),Medium (₹50-150),Completed,Wallet,5.0,DR4263,CUST83784
RIDE108053,2024-02-26 13:56:00,2024-02-26,13:56:00,13,Monday,February,Afternoon,Weekday,Mumbai,11.8,29.4,Bike,15,1.0,65.1,5.52,24.08,Medium (5-15 km),Medium (₹50-150),Completed,UPI,1.0,DR1311,CUST64978
RIDE108054,2024-04-20 01:46:00,2024-04-20,01:46:00,1,Saturday,April,Late Night,Weekend,Pune,20.05,38.3,Premium,150,1.32,0.0,0.0,31.41,Long (15-30 km),Low (≤₹50),Cancelled,,,DR8742,CUST36960
RIDE108055,2024-05-27 17:15:00,2024-05-27,17:15:00,17,Monday,May,Evening Peak,Weekday,Delhi,2.39,13.3,Bike,15,1.0,28.82,12.06,10.78,Short (0-5 km),Low (≤₹50),Completed,Card,5.0,DR3601,CUST28248
